"","seqnames","start","end","width","strand","Conc","Conc_0","Conc_6","Fold","p.value","FDR"
"19043","NC_000080.7",74943552,74943952,401,"*",8.89250252278564,8.07763759436772,9.41006878602247,-0.851773095299457,0.000207537911697582,0.00517612164575033
"12519","NC_000075.7",41876271,41876671,401,"*",10.7191613201856,10.9780300685038,10.4034592455728,0.454218873121851,0.000208414726310022,0.00519082029376561
"12082","NC_000074.7",124389782,124390182,401,"*",7.09338260957011,7.4473633008308,6.62328897611832,0.592504445611175,0.000209823053421748,0.00521869817580787
"10453","NC_000073.7",114013813,114014213,401,"*",5.6616320792705,5.06628201156556,6.08183544913526,-0.692969506134782,0.000210699467434345,0.00523328787271247
"12708","NC_000075.7",56167042,56167442,401,"*",7.59274594393728,7.24605070192758,7.87205867775288,-0.482590587458153,0.000211617687107007,0.00524887441770772
"6988","NC_000071.7",86983425,86983825,401,"*",9.02221530668748,8.51029743176969,9.39929512731368,-0.627943620862461,0.000213641236609939,0.00527871732094823
"4301","NC_000069.7",103038832,103039232,401,"*",4.92984259069801,4.09354680925506,5.45583148313195,-0.865316668917919,0.00021364549399729,0.00527871732094823
"8107","NC_000072.7",29956860,29957260,401,"*",7.63374784460668,7.96101843411805,7.20976198665953,0.548657740195475,0.000213697865737008,0.00527871732094823
"3309","NC_000068.8",170420270,170420670,401,"*",3.89440753709796,4.77587701261566,1.23011218515052,1.59830575462435,0.000214344306041409,0.00528745236911164
"23037","NC_000084.7",82410909,82411309,401,"*",3.87153967435608,1.97039496054647,4.66420278038514,-1.35365343682101,0.000215418535470912,0.00530670190313542
"12449","NC_000075.7",34947151,34947551,401,"*",7.96634992825549,8.30674793480555,7.51999385931223,0.572471387603676,0.00021700102393103,0.00533301439664378
"2500","NC_000068.8",97296816,97297216,401,"*",8.45959079360058,7.99566362881177,8.81007670499012,-0.587263821744356,0.000217077342943633,0.00533301439664378
"19949","NC_000081.7",78820499,78820899,401,"*",8.68916703364951,8.99384277253032,8.30243276337728,0.519780269191278,0.000217925152768738,0.00534656859177323
"20236","NC_000081.7",99368103,99368503,401,"*",7.35783041223901,7.62899788845176,7.02361609240743,0.47155585081444,0.000218884775131099,0.00536282548784565
"5762","NC_000070.7",128667654,128668054,401,"*",8.00510457690653,8.37407354543551,7.50808773791189,0.611950793962106,0.000219586885940108,0.00537273766859151
"23347","NC_000085.7",19088012,19088412,401,"*",5.8421855112448,5.12145610953952,6.32059764205174,-0.786513083741482,0.000221666065770135,0.00541627083844564
"23221","NC_000085.7",7072258,7072658,401,"*",8.73605152219436,9.03280340122101,8.36202200313515,0.508584886642061,0.00022370755131339,0.0054587665595485
"1742","NC_000068.8",18050514,18050914,401,"*",7.77659235874497,8.0971579574279,7.36382283091151,0.537705231929142,0.000224632331177298,0.00547393522816257
"11058","NC_000074.7",22972781,22973181,401,"*",4.45577166651164,3.23394118342906,5.10769506920915,-1.05200962095725,0.00022635683510344,0.00550852475938385
"18598","NC_000080.7",29718349,29718749,401,"*",6.38633874914187,6.69604403442729,5.99144525742847,0.523876456171371,0.000227219639721905,0.00551470819507013
"10129","NC_000073.7",80338849,80339249,401,"*",4.06003071228835,4.67507584136683,2.96582550034473,0.99693359875242,0.00022722173656378,0.00551470819507013
"24086","NC_000086.8",72109971,72110371,401,"*",6.92241768368535,6.52651453728336,7.23274215669826,-0.531442358895258,0.000232114022085023,0.00562588308293861
"736","NC_000067.7",91455297,91455697,401,"*",7.07384137314117,6.69670338811018,7.3725424664749,-0.511511920370274,0.000232717143924659,0.00563185052983737
"7493","NC_000071.7",124200228,124200628,401,"*",6.80866508146846,7.09114948678006,6.45706130948976,0.486165547048977,0.000232984014276376,0.00563185052983737
"17253","NC_000078.7",110840081,110840481,401,"*",6.7340633450765,7.13265176369656,6.18144683760076,0.659943376367624,0.000235569172029302,0.00568672799376084
"16876","NC_000078.7",75223671,75224071,401,"*",4.73179715328216,3.80292659526129,5.29224858567016,-0.912577864714976,0.000236485935746387,0.00570123703841457
"6531","NC_000071.7",33183809,33184209,401,"*",10.7213575321941,11.1223515393753,10.1640784447721,0.659253535169009,0.000237309196804139,0.00571345622225646
"12578","NC_000075.7",45588780,45589180,401,"*",3.30943715886903,2.05206512349487,3.97090837297414,-1.061324699319,0.000238134542034574,0.00572262623447526
"9595","NC_000073.7",28456466,28456866,401,"*",7.03162837498306,7.37409992927413,6.58168802439072,0.575381019420891,0.000238323914732535,0.00572262623447526
"654","NC_000067.7",84890358,84890758,401,"*",7.29615381808429,7.68704471511398,6.75830489340505,0.639267331384798,0.000243067109625626,0.00582503352139061
"12735","NC_000075.7",57412109,57412509,401,"*",7.42774652680077,7.75121715217096,7.01013447265922,0.547472475224843,0.000243233941137981,0.00582503352139061
"720","NC_000067.7",91043006,91043406,401,"*",9.18428469282064,8.69901377243855,9.54676815004237,-0.601361263303798,0.000246849529486485,0.00590379066746682
"4105","NC_000069.7",89288085,89288485,401,"*",6.58943117546955,6.10098069465504,6.95367832822004,-0.599819247877715,0.000247588434766612,0.00590853240133145
"10682","NC_000073.7",130330808,130331208,401,"*",10.3895284243495,10.5882230753914,10.1590302418602,0.364739939002861,0.000247702222285425,0.00590853240133145
"10421","NC_000073.7",109720383,109720783,401,"*",5.16400828793949,5.80415332282847,3.98453994398277,1.02747432034247,0.000250211844213921,0.00595754525606834
"18895","NC_000080.7",60998914,60999314,401,"*",6.41504792477871,6.85866148510122,5.77117705359447,0.715763931273996,0.000250451653437757,0.00595754525606834
"21168","NC_000083.7",5387184,5387584,401,"*",7.94153586237442,8.28242126978425,7.49433854775703,0.565599326778858,0.000251036975644727,0.00595754525606834
"23633","NC_000085.7",47721950,47722350,401,"*",9.2298584623536,9.443581631398,8.97887415221903,0.3847265495166,0.000251076698226062,0.00595754525606834
"2627","NC_000068.8",115904719,115905119,401,"*",3.6511432800188,2.67718983617325,4.22731803735949,-0.921092925976718,0.000252020390573472,0.00597208949158162
"6983","NC_000071.7",86964737,86965137,401,"*",10.4903476567722,10.0221953664585,10.8432306354048,-0.585277358148718,0.000256419906264072,0.00606838040289691
"2299","NC_000068.8",71810831,71811231,401,"*",3.82183712467148,2.85734428232032,4.39476701641092,-0.924326471307773,0.000258295345941772,0.00610476316972589
"17474","NC_000079.7",21688453,21688853,401,"*",4.13039220344162,4.71823716871034,3.12171009336052,0.921187975317352,0.000268376347574312,0.00633304723049977
"21459","NC_000083.7",27193296,27193696,401,"*",7.18996780409506,7.47638073505613,6.83224586774602,0.485683075257697,0.000268655600518515,0.00633304723049977
"18319","NC_000079.7",111346069,111346469,401,"*",5.95488902604286,5.14108449344602,6.47203399139646,-0.824812720966383,0.000271545032722948,0.00639281441444365
"1310","NC_000067.7",164109770,164110170,401,"*",5.58931854016954,5.98482409482933,5.04264409176493,0.632792288585625,0.000271904662136371,0.00639294594296413
"19647","NC_000081.7",42885436,42886223,788,"*",5.43739481244562,5.90589086791367,4.73917838002914,0.748855353529043,0.000276908119745607,0.00650211952957924
"11857","NC_000074.7",108139164,108139564,401,"*",7.49000858335432,7.72301675853064,7.2119796553452,0.411932115768114,0.000278532587125736,0.00653177003341482
"9359","NC_000073.7",12993082,12993482,401,"*",6.7937574503481,7.17368262866298,6.27655542366657,0.615595675385342,0.000280943927726734,0.00657977237738215
"12707","NC_000075.7",56166630,56167030,401,"*",6.04220721786732,5.66487716841231,6.34102852438256,-0.51197732437782,0.000281595166012798,0.00658648175219312
"13471","NC_000075.7",123657891,123658291,401,"*",4.96358322396531,4.29999154146857,5.41638456908166,-0.734176212397216,0.000285747174962338,0.00667495050232205
"11764","NC_000074.7",99751326,99751726,401,"*",4.99210426063634,5.45934788366287,4.296695579218,0.737969496731141,0.000288691167020295,0.00673500827246185
"1833","NC_000068.8",25266311,25266711,401,"*",5.12327871970456,5.53881912352897,4.53730988366876,0.67807325541581,0.000289826807086791,0.00675277762008541
"12706","NC_000075.7",56165681,56166081,401,"*",6.53991948864593,6.00756137541046,6.92791757483757,-0.633727074925138,0.000290880308844752,0.00676858986702279
"2333","NC_000068.8",76237819,76238219,401,"*",5.12160100849173,4.18656800828681,5.68424103686123,-0.890706750808618,0.000293268946037253,0.00681538913590048
"19696","NC_000081.7",51745563,51745963,401,"*",8.26282666969831,8.46921935990706,8.02189791267445,0.373575556964111,0.000294120037232185,0.00682282744688349
"24585","NC_000086.8",164972119,164972519,401,"*",4.49884997782006,4.99531092978869,3.73580508249248,0.781955483909404,0.000294781686769729,0.00682282744688349
"19243","NC_000080.7",105831758,105832158,401,"*",3.84287075611788,2.75236638713051,4.45678219912553,-0.966416900011604,0.000295029056010617,0.00682282744688349
"13182","NC_000075.7",103376055,103376455,401,"*",7.29545511999381,6.78966353059633,7.66921596436588,-0.61017137603944,0.00029510041734596,0.00682282744688349
"13773","NC_000076.7",33967328,33967728,401,"*",4.85121417900953,5.42432830932557,3.88618640392666,0.886950204501763,0.000297816288715927,0.00687681422678197
"16417","NC_000078.7",15841815,15842215,401,"*",5.93555255934442,6.35908755979717,5.33344341470521,0.673506729710123,0.000302754061872555,0.00698190305904563
"18942","NC_000080.7",65315039,65315439,401,"*",9.805678807307,10.0177797786402,9.55693019951745,0.383096071855949,0.000303617191860937,0.00699287708346039
"12905","NC_000075.7",71386548,71386948,401,"*",8.60526298161448,8.88163925527523,8.26308784813305,0.475932120764207,0.00030433924451271,0.00700057801040254
"12344","NC_000075.7",21927331,21927731,401,"*",11.2552279606267,11.520393713335,10.9300969299271,0.457579783927613,0.000305489753888068,0.00701810239943619
"4300","NC_000069.7",102445721,102446121,401,"*",4.62708517702619,3.43425779975433,5.2709924064855,-0.990088633058329,0.000315888506403822,0.0072477747905131
"13438","NC_000075.7",121811390,121811790,401,"*",8.13288560314209,8.45583915711477,7.71613738396674,0.539016385649493,0.000317099213932822,0.00726632043906721
"21630","NC_000083.7",35177884,35178284,401,"*",5.27448405226841,4.64621999677129,5.71069450865097,-0.691726409340281,0.000319443424307076,0.00731076034564368
"15578","NC_000077.7",75890828,75891228,401,"*",6.16655428651937,6.60543970577526,5.53267970740437,0.703827023142057,0.000322121271815477,0.007362713677433
"19724","NC_000081.7",57684418,57684818,401,"*",7.75192903494902,7.38649054400229,8.0432580400568,-0.490038849086879,0.000324366489980084,0.00739751303891507
"8193","NC_000072.7",36500777,36501177,401,"*",5.56510545383606,4.74155531513242,6.08610614927448,-0.82427215690848,0.00032446310720611,0.00739751303891507
"13629","NC_000076.7",17791121,17791521,401,"*",9.63662801510931,9.26397334354866,9.93251559069459,-0.499491925789555,0.000328076768441237,0.00747046936663735
"11497","NC_000074.7",71933310,71933710,401,"*",6.7166735290793,6.16338301166534,7.11561042234814,-0.642006270182811,0.000329905668646036,0.00750265322259632
"11947","NC_000074.7",116411006,116411406,401,"*",4.53585929177339,5.03536379098279,3.76550153243085,0.790583542519384,0.000332413669664499,0.00755018067060611
"22453","NC_000084.7",34341368,34341768,401,"*",3.38890842391988,4.12030536721851,1.8314712533406,1.08148355492987,0.000334837509707672,0.00759567953868271
"17687","NC_000079.7",49536491,49536891,401,"*",7.18263753378857,6.7195261245325,7.53265936833188,-0.571612381160129,0.000337857475871876,0.0076545701904874
"14242","NC_000076.7",80171907,80172307,401,"*",7.11786317537838,7.50212715721814,6.59254581638579,0.620015106225455,0.000340850177608908,0.0077126963121354
"20476","NC_000082.7",20211185,20211585,401,"*",6.4164069900088,5.69640783772002,6.89450095651095,-0.752746929944583,0.000341286930908171,0.0077129137814879
"15671","NC_000077.7",80814033,80814433,401,"*",5.56369034236076,5.01381147610676,5.96086081122142,-0.642924776651608,0.000353554824729907,0.00798017433768492
"7267","NC_000071.7",112567159,112567559,401,"*",9.75336321761267,9.96168264696128,9.50980318634586,0.374881963129034,0.000354990869679144,0.00800002391793636
"5218","NC_000070.7",65299360,65299760,401,"*",7.65753556428159,7.93313526130476,7.31655192139305,0.470559573876517,0.000355320329079302,0.00800002391793636
"15944","NC_000077.7",98713834,98714234,401,"*",8.1393922077139,7.79043046316096,8.42017166132169,-0.472226167738548,0.000356217414494271,0.00801023393963021
"9545","NC_000073.7",27189134,27189534,401,"*",9.30621164238647,9.01719634783939,9.54687949739679,-0.420865764888037,0.000357859929205631,0.00803716012645035
"6186","NC_000070.7",153396755,153397155,401,"*",3.454096102415,4.10725972768734,2.22771125508436,0.980961495877577,0.000365355373287704,0.00819530680180879
"23572","NC_000085.7",44993988,44994388,401,"*",8.43396597963333,8.73788630091756,8.04845076928042,0.508199434827014,0.000374452001955373,0.00838893275348409
"19002","NC_000080.7",70543852,70544252,401,"*",8.20253847104232,7.93393053887423,8.4288988408158,-0.400404059926485,0.000378486848280904,0.00846881910707347
"2434","NC_000068.8",90263920,90264320,401,"*",9.15208526707242,9.39757616332857,8.85607880861349,0.42724011415454,0.00037984382156235,0.00848866322518732
"6215","NC_000070.7",155180050,155180450,401,"*",7.52281848053408,7.76756064507778,7.22790109397337,0.428963616629694,0.000382149750336525,0.00851678748739293
"10166","NC_000073.7",83544617,83545017,401,"*",7.60511885021847,7.87004914395928,7.2803422438159,0.455247724609826,0.000382417794865324,0.00851678748739293
"15502","NC_000077.7",70343961,70344361,401,"*",7.22096574484177,7.5081378387774,6.86205658662341,0.484461699570852,0.000382669978181373,0.00851678748739293
"23395","NC_000085.7",24453623,24454023,401,"*",10.6242132515127,10.8238305784745,10.3924717713848,0.361617564294181,0.000383256565428623,0.00851678748739293
"4802","NC_000070.7",11961404,11961804,401,"*",9.90440909284062,10.2960387496786,9.36515280941998,0.625186478561576,0.000383460609583566,0.00851678748739293
"5672","NC_000070.7",123731150,123731550,401,"*",6.14528447023712,6.56491006744696,5.55110176668298,0.662352485838024,0.000384990165518291,0.00854025481420613
"5443","NC_000070.7",100860360,100860760,401,"*",8.34394357748422,8.11547270289358,8.54113074751485,-0.35997492127761,0.000385672506836847,0.0085448938109852
"11706","NC_000074.7",92878386,92878786,401,"*",3.25847268943573,0.770358880410945,4.1238062697772,-1.31888694564915,0.000394932861851957,0.00873934152752548
"8499","NC_000072.7",72295752,72296152,401,"*",7.18258122469527,7.45380621150371,6.84827940492036,0.465207136803153,0.000396279317559024,0.0087584034726601
"5391","NC_000070.7",93222805,93223205,401,"*",6.87535916983122,7.17746298541638,6.49276854206133,0.492224059464838,0.000399965491350716,0.00882906708718812
"724","NC_000067.7",91152075,91152475,401,"*",6.83698096484289,7.1261881114474,6.47488135654117,0.485349640382438,0.000403929598196595,0.00890568590309636
"18558","NC_000080.7",27149482,27149882,401,"*",5.3397163877783,5.87620415148333,4.47607282459659,0.806941178833972,0.000408979077783331,0.0090060185457727
"10946","NC_000074.7",13069052,13069452,401,"*",9.54192666392119,9.80362340730473,9.22200274006171,0.4486264356235,0.00040985719630308,0.0090143622334284
"15667","NC_000077.7",80369246,80369646,401,"*",11.4581033804378,11.6741910856003,11.2038495441988,0.385407899857066,0.0004109135085095,0.00902660002817036
"19064","NC_000080.7",76653635,76654035,401,"*",7.81498301342221,8.12096334891167,7.42613950699817,0.50810939079954,0.000415587612021359,0.00911818409510289
"15097","NC_000077.7",43336043,43336443,401,"*",6.36545729756857,6.91338734612756,5.47117141594995,0.825525278389912,0.000416613252329539,0.00912959405013893
"18451","NC_000080.7",10124969,10125369,401,"*",4.46014619372961,5.23119210491448,2.691546641965,1.13102831785349,0.000418707753930875,0.00916437080330886
"1565","NC_000067.7",187080514,187080914,401,"*",6.75834117994094,7.12961873733647,6.25710721656719,0.58595065300002,0.000420692568062309,0.00917474129309768
"23620","NC_000085.7",47158653,47159053,401,"*",3.33937907989616,4.02779412066478,1.97532056707872,0.989324688125571,0.000420699615190163,0.00917474129309768
"19523","NC_000081.7",25984965,25985365,401,"*",8.42546221491403,7.45365520316416,9.00090327717646,-0.865936095092559,0.000421060359820586,0.00917474129309768
"15924","NC_000077.7",98217159,98217559,401,"*",9.23032496710638,9.49808785372929,8.9012749651491,0.456295519881504,0.000421213963115577,0.00917474129309768
"585","NC_000067.7",75483492,75483892,401,"*",6.48765730076224,6.80928395577897,6.07312206134666,0.528850324963012,0.000422645411617698,0.00919482915371177
"8376","NC_000072.7",55589797,55590197,401,"*",5.07416396977435,3.6837645962504,5.76885771170492,-1.01847989382784,0.000426984090163372,0.00927804057290013
"22241","NC_000084.7",4674863,4675263,401,"*",8.48455837802427,8.05694810300074,8.81397787910626,-0.536918463087988,0.000431325245454125,0.00936110571774656
"6251","NC_000070.7",156288029,156288429,401,"*",4.66342494204839,3.8805636970173,5.16808300851441,-0.782249104369664,0.000433085802697873,0.00938803161982653
"23628","NC_000085.7",47610452,47610852,401,"*",7.94329761016024,7.38990347420396,8.34228805408676,-0.631855550509382,0.0004360036621552,0.00943994979320917
"19066","NC_000080.7",76744326,76744726,401,"*",11.5388429830701,11.7983559819341,11.2221809348284,0.443837870314972,0.000447729138885568,0.0096822096537206
"10337","NC_000073.7",101439870,101440270,401,"*",5.35834763024014,5.80962698232477,4.69805018945989,0.695652081899479,0.000451269185491391,0.00974709052920818
"9396","NC_000073.7",16168934,16169334,401,"*",8.1898625357234,8.51240643309971,7.77379811449102,0.527526083653694,0.000454449403266764,0.00980405361384462
"7610","NC_000071.7",131468010,131468410,401,"*",9.60465337128831,9.77772863590495,9.40794782085387,0.320987477032028,0.000459933963302861,0.00991053409947466
"9659","NC_000073.7",30751279,30751679,401,"*",4.14664438628855,2.47487369549221,4.90036197067019,-1.06671221451967,0.000460495085042194,0.00991079827247544
"24743","NC_000087.8",20669910,20670310,401,"*",4.62172910998223,3.90382978479445,5.0989069075662,-0.736221097249035,0.000462604025280223,0.00994433438629165
"8676","NC_000072.7",91499181,91499581,401,"*",6.9832074065006,7.31118038894426,6.55803846711061,0.531444300130349,0.000463893094636502,0.00994610572347166
"6676","NC_000071.7",45737750,45738150,401,"*",6.05214334808825,6.46273039279357,5.47604078051378,0.645127764896042,0.000464123475616517,0.00994610572347166
"20544","NC_000082.7",27483088,27483488,401,"*",6.34564608728513,5.61272201771304,6.82933736060481,-0.738656061220216,0.000464514783471012,0.00994610572347166
"2100","NC_000068.8",49169533,49169933,401,"*",7.91239413774577,8.24189916137043,7.48463931744607,0.533688607240806,0.000464976645462493,0.00994610572347166
"990","NC_000067.7",132116883,132117283,401,"*",2.86796691184219,3.57199370790615,1.4372815132036,1.00915748089829,0.000465440512617464,0.00994610572347166
"19878","NC_000081.7",76059891,76060291,401,"*",8.4844385414457,8.73761328518196,8.17717473665356,0.436494327377718,0.000467168582927302,0.00996475446090529
"23542","NC_000085.7",42111894,42112294,401,"*",7.71465947285756,7.29365201755477,8.04015771929689,-0.526992554888432,0.000467416903604518,0.00996475446090529
"17195","NC_000078.7",105458674,105459074,401,"*",12.7210693303363,12.9652106167739,12.4270249518229,0.422467696956775,0.000468933242418315,0.00998529193201357
"22264","NC_000084.7",6936968,6937368,401,"*",3.98166546474798,3.11048643492713,4.5209981261062,-0.817042118984715,0.000470419197887723,0.0100051348130255
"16297","NC_000077.7",121508106,121508506,401,"*",4.85132062613808,5.31649960858866,4.16052334354371,0.711044176906332,0.000472648630902261,0.0100407250920025
"8295","NC_000072.7",47773300,47773700,401,"*",9.13116719654017,9.39344946001752,8.81036658046204,0.444778130931416,0.000474551899436188,0.010069310984864
"24557","NC_000086.8",160363154,160363554,401,"*",3.72772368353631,2.45846883619064,4.39232120659819,-0.96593253178673,0.000476150341511411,0.0100913693857647
"8553","NC_000072.7",80786720,80787120,401,"*",6.17787563079224,6.53677191174434,5.69903815718802,0.565507955001776,0.000476763342923033,0.0100925154550542
"4113","NC_000069.7",89375741,89376141,401,"*",7.37227047039581,6.91654310252334,7.71807278100147,-0.552206166995781,0.00048484331900594,0.010251540762635
"16024","NC_000077.7",102690730,102691130,401,"*",6.68115826785054,7.04074110069541,6.20109294656585,0.575280658834646,0.000487195282670869,0.0102793077741146
"10613","NC_000073.7",126872326,126872726,401,"*",7.75138661598267,8.08324578957364,7.31964387474689,0.537979181045589,0.000487295090803681,0.0102793077741146
"5953","NC_000070.7",137933383,137933783,401,"*",9.7761119920957,10.0060274570661,9.50247898113778,0.401708389068602,0.000493659935328779,0.0104014205977033
"3690","NC_000069.7",38939966,38940366,401,"*",6.04349146017166,5.48701076796322,6.44407438292294,-0.626900508314504,0.000495852723075702,0.0104354459447295
"4815","NC_000070.7",13889610,13890010,401,"*",7.82396194911148,8.17871831396863,7.35249404052954,0.56153807802808,0.000497698690613376,0.0104621015790521
"9716","NC_000073.7",37178873,37179273,401,"*",8.21948981315403,7.8798867148965,8.49418838773501,-0.461025981120294,0.000499976771885649,0.0104953553886638
"20601","NC_000082.7",32075428,32075828,401,"*",7.379715280344,7.6465432056136,7.05207813747302,0.453000229095165,0.000500443096286177,0.0104953553886638
"19391","NC_000081.7",5246561,5246961,401,"*",7.88552570434656,8.19530074721595,7.4905185220723,0.503450574642068,0.000502432492207747,0.0105248532619435
"23641","NC_000085.7",48194860,48195260,401,"*",6.97841474788138,6.28977514319277,7.44262439558896,-0.708997755731428,0.000503032279869153,0.0105252072741568
"22926","NC_000084.7",70641936,70642336,401,"*",8.2811481939852,8.51810489489675,7.99747358413016,0.412790955840488,0.000505183091946684,0.0105579758000941
"16185","NC_000077.7",115379982,115380382,401,"*",5.51306774703262,5.93263315249118,4.91900657707085,0.658758188767368,0.000506081167138655,0.0105645174971361
"10916","NC_000074.7",11036739,11037139,401,"*",9.2661990218421,8.91591649876702,9.54783144167651,-0.470619558449304,0.000507593316315527,0.0105833740667423
"10439","NC_000073.7",111876177,111876577,401,"*",3.87996984035546,2.22722260565247,4.63011841086026,-1.04409712836063,0.000508156688035974,0.0105833740667423
"12573","NC_000075.7",44834823,44835223,401,"*",6.55972159394623,6.94157965735299,6.03891293440685,0.596443024244489,0.000509938783813728,0.0106082541697287
"15165","NC_000077.7",50295286,50295686,401,"*",6.04976663959557,6.51383116081997,5.36144967510091,0.709128318601498,0.000516596774887706,0.0107343935145539
"15389","NC_000077.7",63854713,63855113,401,"*",8.01182712946282,8.29079736366243,7.66566030372155,0.469050049477473,0.000518573310309729,0.0107630784646699
"18599","NC_000080.7",29763893,29764293,401,"*",6.52113391972273,6.84136999447191,6.10891205161229,0.517132524413663,0.000526134216211229,0.0109074690495134
"13220","NC_000075.7",106771948,106772348,401,"*",6.3302890308086,6.82297891537577,5.57623273919477,0.74295227455631,0.00052834847266234,0.0109408123519081
"18248","NC_000079.7",101823322,101823722,401,"*",8.08053866297315,8.4717271126361,7.54212314372459,0.608322561377413,0.000529013558287042,0.0109420364513048
"19017","NC_000080.7",71011005,71011405,401,"*",4.2158906935275,2.84017533882265,4.90710182034002,-0.958091197236596,0.000531050951403146,0.0109716098735545
"23694","NC_000085.7",55094581,55094981,401,"*",6.05517690519252,6.47105258234421,5.46853658641424,0.63642893835095,0.000533650503179291,0.0110127167267525
"3034","NC_000068.8",152529439,152529839,401,"*",7.02306043090594,7.32320817069257,6.64360837712761,0.489397572318636,0.000537869224454191,0.0110871056917458
"693","NC_000067.7",87536824,87537224,401,"*",4.62542893030153,5.05808742184304,4.00456533191066,0.66689848269644,0.000546539505559826,0.0112529804468572
"22485","NC_000084.7",35804250,35804650,401,"*",8.09307065689143,8.38196583500724,7.73146088708623,0.477561882016778,0.000547321096007773,0.0112562380758683
"13834","NC_000076.7",40813570,40813970,401,"*",9.52498444894769,9.78146735197015,9.21282815994028,0.436304458741902,0.000549537233728387,0.0112776770475923
"1132","NC_000067.7",146777189,146777589,401,"*",11.2320548401775,10.8887987005825,11.509134764355,-0.463292709786304,0.000549612660014468,0.0112776770475923
"23497","NC_000085.7",36896849,36897249,401,"*",3.40304783835484,4.03667160772637,2.24636584162504,0.899704073076574,0.00055132882391527,0.0112917071661627
"19930","NC_000081.7",77878999,77879399,401,"*",11.7743410923383,11.9602764278418,11.5608467259163,0.338504437564776,0.000551547085371629,0.0112917071661627
"12109","NC_000074.7",125566464,125566864,401,"*",5.7096596081033,6.0912251808205,5.18939760630167,0.59170629987646,0.000558651002701402,0.0114241915693989
"13109","NC_000075.7",95110941,95111341,401,"*",8.07788162428449,8.3238627409308,7.78116136090213,0.424282019410198,0.000560254402938049,0.0114422906292748
"7116","NC_000071.7",103108083,103108483,401,"*",3.66057561315108,2.28093935544374,4.3527209587283,-0.960108358836418,0.000561348324273417,0.0114422906292748
"17472","NC_000079.7",21668464,21668864,401,"*",5.56197292659894,5.91782269332817,5.0885643343285,0.552933108427416,0.000561437087973501,0.0114422906292748
"22454","NC_000084.7",34342493,34342893,401,"*",5.27268087949239,5.71011548931869,4.64185325694465,0.662610503287377,0.000563468479087846,0.0114523741971834
"19858","NC_000081.7",75746014,75746414,401,"*",3.27344246240247,2.19589767465642,3.88335386219837,-0.879778943993595,0.000563755123854027,0.0114523741971834
"19898","NC_000081.7",76736671,76737071,401,"*",6.13779434844556,6.6662979145423,5.2950133503301,0.777403600297315,0.000564010703158272,0.0114523741971834
"8511","NC_000072.7",72592563,72592963,401,"*",7.63874655820686,8.01111556461689,7.13551217597311,0.584391534456396,0.000564468795231391,0.0114523741971834
"8675","NC_000072.7",91476734,91477134,401,"*",6.70914606973484,7.10314896545684,6.16535448908775,0.615359874318534,0.000567045487651458,0.0114917400342563
"17599","NC_000079.7",41071848,41072248,401,"*",5.20216300428341,5.65576684623067,4.53682994004973,0.685331526965567,0.000571486616833235,0.0115687599104907
"6033","NC_000070.7",141681217,141681617,401,"*",3.65100459316418,4.27101453903008,2.54044456520924,0.871027451534987,0.000572653297774746,0.0115793959663142
"7905","NC_000071.7",149455722,149456122,401,"*",4.02424677934681,3.00190013393268,4.61658189849223,-0.835543847652215,0.000580530405753724,0.0117175298273214
"18247","NC_000079.7",101822663,101823063,401,"*",7.6784902469844,8.10246895597991,7.07547734830711,0.644687183508981,0.000580782477457644,0.0117175298273214
"8831","NC_000072.7",113424458,113424858,401,"*",7.5053250514399,7.95249603920408,6.85386528107528,0.675376497020517,0.000583471078054066,0.0117530920339327
"23507","NC_000085.7",38306337,38306737,401,"*",3.58378867848393,2.30296045117474,4.25140002725473,-0.925116121246891,0.000583846904493415,0.0117530920339327
"20056","NC_000081.7",83981493,83981893,401,"*",4.66875897210593,3.73827265699471,5.22978546791886,-0.809756785641975,0.000586137182662112,0.0117860569123939
"8907","NC_000072.7",119293789,119294189,401,"*",7.8376333863051,8.21586271020108,7.32358433720395,0.588030760228219,0.000588972581092842,0.0118297625333403
"14668","NC_000076.7",121101711,121102111,401,"*",6.52828000846198,6.89642968548501,6.0327552018662,0.572305275276079,0.000589620993520867,0.0118297625333403
"10608","NC_000073.7",126835640,126836040,401,"*",7.76650147281866,7.45172385865653,8.0247491263024,-0.435847193706661,0.000593282778033215,0.0118726252209869
"2710","NC_000068.8",121046043,121046443,401,"*",9.80880781080127,9.55628293587376,10.0236462737829,-0.378431011918818,0.000593653025106327,0.0118726252209869
"7764","NC_000071.7",142443219,142443619,401,"*",7.80019664506154,8.00652658459955,7.55935344457969,0.366058198639892,0.000593729887276468,0.0118726252209869
"13302","NC_000075.7",110521183,110521583,401,"*",4.63266977126508,5.08093297533763,3.97886821978175,0.692980038697637,0.000596266809654479,0.0119101656879767
"12102","NC_000074.7",125280785,125281185,401,"*",6.34052563417122,6.71949063120881,5.82511010327582,0.591266562995827,0.000602540184988977,0.0120221747186143
"1982","NC_000068.8",32341531,32341931,401,"*",3.45893384830443,4.1746797335964,1.97562640869366,0.958015868048602,0.000607734815527305,0.01210710035549
"22653","NC_000084.7",38332130,38332530,401,"*",10.2123750823035,10.4493237373959,9.92871201476448,0.409488784137743,0.000608137565621613,0.01210710035549
"13575","NC_000076.7",10564377,10564777,401,"*",9.02811862573713,9.370935422574,8.5775801307263,0.543440870217834,0.000610850184419141,0.0121477112115159
