"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","refseq","ensembl"
"Cspg4",4014.90393458133,-0.45229786996892,0.11770848552364,-3.84252560855592,0.000121774703498992,0.000868649746899611,"Cspg4","121021","chondroitin sulfate proteoglycan 4","NM_139001","ENSMUSG00000032911"
"Snx33",457.024752782412,0.453542511521796,0.0853675363137234,5.31282184195921,1.07940555868804e-07,1.48263465848011e-06,"Snx33","235406","sorting nexin 33","NM_175483","ENSMUSG00000032733"
"Ptpn9",1402.72083756882,0.372980424939343,0.059647322135664,6.25309589072621,4.0239489367034e-10,8.23329690640273e-09,"Ptpn9","56294","protein tyrosine phosphatase, non-receptor type 9","NM_019651","ENSMUSG00000032290"
"Gm10658",10.4796664379069,1.32322274473446,0.362673912270433,3.64851923440189,0.000263756158972976,0.00172517363633893,"Gm10658","100038566","predicted gene 10658","NR_045886",NA
"1700017B05Rik",672.743497685658,0.672361364483286,0.125606407901189,5.35292247997579,8.65449321975919e-08,1.2151265084066e-06,"1700017B05Rik","74211","RIKEN cDNA 1700017B05 gene","NM_028820","ENSMUSG00000032300"
"Rpp25",416.629852856503,-0.354536281639732,0.130261429939423,-2.72172877116891,0.00649414183479269,0.0274891780149765,"Rpp25","102614","ribonuclease P/MRP 25 subunit","NM_133982","ENSMUSG00000062309"
"Scamp2",533.224825294996,-0.27510658966671,0.0812881987004697,-3.38433615290728,0.000713505897967938,0.00408749143423663,"Scamp2","24044","secretory carrier membrane protein 2","NM_001378928","ENSMUSG00000040188"
"Ulk3",527.049131067232,-0.306179661127471,0.0750629576613071,-4.07897144832727,4.52353914786946e-05,0.000357504862449148,"Ulk3","71742","unc-51-like kinase 3","NM_027895","ENSMUSG00000032308"
"Clk3",1860.57421334605,0.443498394208535,0.0830153436546267,5.34236653953571,9.17409119696978e-08,1.27895925978841e-06,"Clk3","102414","CDC-like kinase 3","NM_001410176","ENSMUSG00000032316"
"Gm32510",494.954641934008,-0.296360505817809,0.0973321581557624,-3.04483647987686,0.00232806849015746,0.0114395578416806,"Gm32510","102635086","predicted gene, 32510","XR_870786",NA
"Arid3b",244.070837381829,0.599204119787629,0.112886038633961,5.30804452914308,1.10807575340487e-07,1.5173102221469e-06,"Arid3b","56380","AT-rich interaction domain 3B","NM_001379353","ENSMUSG00000004661"
"Cyp11a1",606.882547463839,-0.647474858717945,0.0916959407658624,-7.06110710365267,1.65181211602865e-12,4.6237691759734e-11,"Cyp11a1","13070","cytochrome P450, family 11, subfamily a, polypeptide 1","NM_001346787","ENSMUSG00000032323"
"Islr2",4965.12911275496,-0.521484088293864,0.0939191243484777,-5.5524803059167,2.81644455719387e-08,4.35087891097805e-07,"Islr2","320563","immunoglobulin superfamily containing leucine-rich repeat 2","NM_001161535","ENSMUSG00000051243"
"Pml",317.573032326364,-0.497903823555603,0.123877917508224,-4.01931057262525,5.83686884850799e-05,0.000450646967872388,"Pml","18854","promyelocytic leukemia","NM_001311088","ENSMUSG00000036986"
"Insyn1",7418.74979411661,-0.271170175668003,0.087991680490039,-3.08177061919735,0.0020577333732995,0.0102562525011234,"Insyn1","319477","inhibitory synaptic factor 1","NM_176921","ENSMUSG00000066607"
"Cd276",1344.98107934833,-0.219155220724893,0.0803420424839427,-2.72777756140184,0.00637625889433783,0.0270418696382891,"Cd276","102657","CD276 antigen","NM_133983","ENSMUSG00000035914"
"Adpgk",1418.57864788231,0.267487609417459,0.0870739160776103,3.07196025476842,0.0021265803865092,0.0105578251242803,"Adpgk","72141","ADP-dependent glucokinase","NM_001359282","ENSMUSG00000025236"
"Arih1",3861.30673696208,0.575155325439543,0.168878859389057,3.40572720303921,0.00065988080167582,0.00382730864971976,"Arih1","23806","ariadne RBR E3 ubiquitin protein ligase 1","NM_019927","ENSMUSG00000025234"
"Celf6",1356.47193778395,0.451071119717557,0.0919128279408317,4.90759701146319,9.21990536431236e-07,1.04122054270396e-05,"Celf6","76183","CUGBP, Elav-like family member 6","NM_001311092","ENSMUSG00000032297"
"Thsd4",1983.08406760701,-0.44300511276654,0.0966175263289822,-4.58514236079808,4.53677213768615e-06,4.48839003392858e-05,"Thsd4","207596","thrombospondin, type I, domain containing 4","NM_001040426","ENSMUSG00000032289"
"Larp6",1468.36128340123,-0.397577876777015,0.101714217182577,-3.90877389405026,9.27657346998009e-05,0.000677541654223319,"Larp6","67557","La ribonucleoprotein 6, translational regulator","NM_026235","ENSMUSG00000034839"
"Uaca",525.727032436056,0.602567997959582,0.153902020471024,3.91527022267411,9.03030108922658e-05,0.000661463021909904,"Uaca","72565","uveal autoantigen with coiled-coil domains and ankyrin repeats","NM_001357407","ENSMUSG00000034485"
"Glce",1096.62578651135,-0.236256556785617,0.0985195414883541,-2.39806796922156,0.0164818065724737,0.0591898135111809,"Glce","93683","glucuronyl C5-epimerase","NM_001368304","ENSMUSG00000032252"
"Coro2b",9570.51968444187,-0.297838712761663,0.0926985345268543,-3.21298189105007,0.00131364571946593,0.00694384890069872,"Coro2b","235431","coronin, actin binding protein, 2B","NM_175484","ENSMUSG00000041729"
"Itga11",315.781006179099,-1.31040352293336,0.219104822208211,-5.98071511948793,2.22160117141991e-09,4.07922809910771e-08,"Itga11","319480","integrin alpha 11","NM_176922","ENSMUSG00000032243"
"Fem1b",10055.9114656377,0.475831738280035,0.100169267857651,4.75027669121264,2.03138507241408e-06,2.15275790060438e-05,"Fem1b","14155","fem 1 homolog b","NM_010193","ENSMUSG00000032244"
"Cln6",306.734481244146,-0.582670172859912,0.118143983288629,-4.93186497222151,8.14482135224812e-07,9.32890042278503e-06,"Cln6","76524","ceroid-lipofuscinosis, neuronal 6","NM_001033175","ENSMUSG00000032245"
"Gm35574",11.7484588208664,1.07399175285401,0.458064339047161,2.34463078939536,0.0190459292855628,0.0665630810672361,"Gm35574","102639214","predicted gene, 35574","XR_379535",NA
"Map2k5",1216.95285061983,-0.311543655396332,0.0909916116698187,-3.42387226337776,0.000617356320948331,0.00362576620844663,"Map2k5","23938","mitogen-activated protein kinase kinase 5","NM_001364492","ENSMUSG00000058444"
"Aagab",3760.31252112163,-0.129790907114913,0.0553755664778036,-2.34382987606885,0.0190868752630519,0.0666798783095459,"Aagab","66939","alpha- and gamma-adaptin binding protein","NM_001357323","ENSMUSG00000037257"
"Rpl4",18026.868938699,0.11636426885755,0.0506301650445204,2.29831897160966,0.0215436414559191,0.0736933943933264,"Rpl4","67891","ribosomal protein L4","NM_024212","ENSMUSG00000032399"
"Tipin",318.641937039152,-0.29091108599874,0.0978778754457942,-2.97218431309177,0.00295689116912346,0.0140388945942386,"Tipin","66131","timeless interacting protein","NM_001324556","ENSMUSG00000032397"
"Dis3l",1804.88670889802,-0.250737795030265,0.0706902130784653,-3.54699447223266,0.000389652766891475,0.00241999908045918,"Dis3l","213550","DIS3 like exosome 3'-5' exoribonuclease","NM_001001295","ENSMUSG00000032396"
"Ints14",815.520074508509,-0.276905069069305,0.0765140918452225,-3.61900745851426,0.000295735115833995,0.00190342554212225,"Ints14","69882","integrator complex subunit 14","NM_001077631","ENSMUSG00000034263"
"Igdcc4",1152.40746683405,-0.263126457620483,0.0831096351217714,-3.16601627759468,0.00154542145374951,0.00799279706333553,"Igdcc4","56741","immunoglobulin superfamily, DCC subclass, member 4","NM_001290315","ENSMUSG00000032816"
"Igdcc3",81.3640617544093,-0.738336355803297,0.169069430150588,-4.36706006015203,1.25930107889363e-05,0.000111959637816941,"Igdcc3","19289","immunoglobulin superfamily, DCC subclass, member 3","NM_001357257","ENSMUSG00000032394"
"Kbtbd13",16.3868195198652,-1.17448144559193,0.345287317242366,-3.40146129597785,0.000670266190299176,0.00387739034473102,"Kbtbd13","74492","kelch repeat and BTB (POZ) domain containing 13","NM_028974","ENSMUSG00000054978"
"Spg21",1196.96040197773,-0.485454013990912,0.109751745023989,-4.42320086924181,9.72492464496617e-06,8.89143136141153e-05,"Spg21","27965","SPG21, maspardin","NM_001357813","ENSMUSG00000032388"
"Zfp609",4518.59762372916,0.241064261539731,0.068923493518997,3.4975630112726,0.000469529781055358,0.00284820205084556,"Zfp609","214812","zinc finger protein 609","NM_172536","ENSMUSG00000040524"
"Csnk1g1",1512.8279978857,0.204074598300091,0.089467867405832,2.28098203542055,0.0225495099374246,0.0763101211648324,"Csnk1g1","214897","casein kinase 1, gamma 1","NM_173185","ENSMUSG00000032384"
"Ppib",2272.93202285401,0.221037759705117,0.0935326602062725,2.36321472325978,0.0181171691265238,0.0638080142621495,"Ppib","19035","peptidylprolyl isomerase B","NM_011149","ENSMUSG00000032383"
"Snx1",1968.53903936079,-0.291214622892011,0.0618154405622254,-4.71103368743065,2.46463487767568e-06,2.56284421347039e-05,"Snx1","56440","sorting nexin 1","NM_019727","ENSMUSG00000032382"
"Ciao2a",696.104714916968,-0.149538042305119,0.0636545143984739,-2.34921346456308,0.0188131177976489,0.0658663572923417,"Ciao2a","68250","cytosolic iron-sulfur assembly component 2A","NM_001359210","ENSMUSG00000032381"
"Dapk2",196.393381390055,0.328710732995436,0.13668730563743,2.40483731435425,0.016179666724138,0.0583884958625256,"Dapk2","13143","death-associated protein kinase 2","NM_001404683","ENSMUSG00000032380"
"Usp3",880.734830715613,0.608563339248358,0.0590447010282027,10.3068239596586,6.56346136566631e-25,5.72896413488874e-23,"Usp3","235441","ubiquitin specific peptidase 3","NM_001302116","ENSMUSG00000032376"
"Aph1b",711.994274165093,0.226570500723533,0.0951617163601603,2.38089968728629,0.0172704141971616,0.0614486885862462,"Aph1b","208117","aph1 homolog B, gamma secretase subunit","NM_177583","ENSMUSG00000032375"
"Aph1c",109.90902850774,0.473886212528549,0.151220056404828,3.13375238572797,0.00172586426569434,0.00880583850830178,"Aph1c","68318","aph1 homolog C, gamma secretase subunit","NM_001410494","ENSMUSG00000053040"
"Gm30936",8.01299607981857,1.68692099175985,0.540414278241901,3.12153297882472,0.00179912095800494,0.00913427629079927,"Gm30936","102633004","predicted gene, 30936","XR_004935825",NA
"C2cd4b",86.8691697441299,0.89864045342326,0.182726638667109,4.91794989487221,8.74552892304238e-07,9.93983495749763e-06,"C2cd4b","75697","C2 calcium-dependent domain containing 4B","NM_001081314","ENSMUSG00000091956"
"M5C1000I18Rik",122.969957063925,-0.489121107645674,0.129475653285017,-3.77770720004758,0.000158278808004425,0.00109809796359844,"M5C1000I18Rik","102633151","RIKEN cDNA M5C1000I18 gene","NR_153961","ENSMUSG00000055125"
"Gm53536",35.3585218275563,0.62426247796424,0.284994891527953,2.19043392187614,0.028492782133837,0.0918267745779298,"Gm53536","118567716","predicted gene, 53536","XR_004935826",NA
"Anxa2",244.773243789571,0.467404109505464,0.111561436284598,4.1896566149713,2.79376904424074e-05,0.000231754652129689,"Anxa2","12306","annexin A2","NM_001409577","ENSMUSG00000032231"
"Myo1e",2627.42688731087,0.684997535314166,0.113295788994731,6.04609881260481,1.48395104674453e-09,2.80022668767479e-08,"Myo1e","71602","myosin IE","NM_025612","ENSMUSG00000032220"
"Rnf111",2051.06464838826,0.282779622861573,0.0519327842974971,5.44510806972469,5.17739422291679e-08,7.56292236074713e-07,"Rnf111","93836","ring finger 111","NM_001357494","ENSMUSG00000032217"
"Gm31872",9.78433395456499,2.99807494219588,0.47410405216445,6.32366445405525,2.55432079319912e-10,5.40095586332879e-09,"Gm31872","102634240","predicted gene, 31872","XR_004935829",NA
"Tcf12",1815.82263547384,0.433464791534664,0.128671226001813,3.36877797005334,0.000755022224476548,0.00429202399598972,"Tcf12","21406","transcription factor 12","NM_001253862","ENSMUSG00000032228"
"Mns1",69.3825195865433,-0.608274668609602,0.255557059660851,-2.38019121607065,0.0173036563871626,0.061502970649074,"Mns1","17427","meiosis-specific nuclear structural protein 1","NM_001410429","ENSMUSG00000032221"
"Prtg",30.7819603136125,-0.652438504360845,0.284711147032117,-2.29158047081046,0.0219298634639079,0.0746972800301776,"Prtg","235472","protogenin","NM_175485","ENSMUSG00000036030"
"Rab27a",199.664976787075,-0.347110645221094,0.111114814555957,-3.12389168454483,0.0017847614421719,0.00906656765878553,"Rab27a","11891","RAB27A, member RAS oncogene family","NM_001301230","ENSMUSG00000032202"
"Rsl24d1",1338.5335970434,-0.295415765302998,0.0673547942114849,-4.38596493035719,1.15472726337138e-05,0.000103545609208894,"Rsl24d1","225215","ribosomal L24 domain containing 1","NM_198609","ENSMUSG00000032215"
"Atosa",839.449692423486,-0.553918869957835,0.102256737020925,-5.41694255161387,6.06268096029091e-08,8.76220586748733e-07,"Atosa","235493","atos homolog A","NM_001113283","ENSMUSG00000034858"
"Gm51714",18.8360921385868,0.928489664418934,0.298593903293325,3.10953992756787,0.00187378957093379,0.00946991137586082,"Gm51714","115487229","predicted gene, 51714","XR_003948357",NA
"Arpp19",5121.57725237047,0.40305901907935,0.175046074585394,2.30258816162554,0.0213020258647063,0.0730502412031605,"Arpp19","59046","cAMP-regulated phosphoprotein 19","NM_001142655","ENSMUSG00000007656"
"Lysmd2",1874.68792378584,-0.576384096426525,0.0780662615830028,-7.38326755680099,1.54451202013956e-13,4.86096065450317e-12,"Lysmd2","70082","LysM, putative peptidoglycan-binding, domain containing 2","NM_027309","ENSMUSG00000032184"
"Scg3",16632.2238980503,0.571210205301767,0.0675402293354063,8.45733292472437,2.73562074880362e-17,1.30567764610738e-15,"Scg3","20255","secretogranin III","NM_001164790","ENSMUSG00000032181"
"Hcrtr2",77.4191533820292,2.30496707408742,0.280674983529396,8.21222841132194,2.17120748414335e-16,9.29266314288309e-15,"Hcrtr2","387285","hypocretin (orexin) receptor 2","NM_001364551","ENSMUSG00000032360"
"Mlip",2904.21721593655,1.30812379984764,0.0833648928510323,15.6915429878278,1.7280356270673e-55,1.1340393805928e-52,"Mlip","69642","muscular LMNA-interacting protein","NM_001368955","ENSMUSG00000032355"
"Gclc",2930.02089920438,-0.357888265223473,0.0528518616809536,-6.77153564398369,1.2742255801992e-11,3.21623975150281e-10,"Gclc","14629","glutamate-cysteine ligase, catalytic subunit","NM_010295","ENSMUSG00000032350"
"Elovl5",4046.51809512446,0.225620247049445,0.0448562597896965,5.02984974911506,4.90864339891393e-07,5.90871279791821e-06,"Elovl5","68801","ELOVL fatty acid elongase 5","NM_134255","ENSMUSG00000032349"
"Fbxo9",4169.20737610414,-0.287976384805489,0.0710877240632392,-4.05100020573605,5.09991626607065e-05,0.000398788245006646,"Fbxo9","71538","f-box protein 9","NM_001081490","ENSMUSG00000001366"
"Cgas",46.6617059902972,-0.53276168558983,0.22961528477104,-2.3202361555376,0.0203281057195606,0.0701995137877402,"Cgas","214763","cyclic GMP-AMP synthase","NM_173386","ENSMUSG00000032344"
"Slc17a5",379.901050474189,-0.213073433947555,0.0892581366579301,-2.38715978089628,0.0169791100716875,0.0606191519968226,"Slc17a5","235504","solute carrier family 17 (anion/sugar transporter), member 5","NM_001276452","ENSMUSG00000049624"
"Col12a1",43.4408613406136,0.734108085337956,0.312844447981113,2.34655941658992,0.0189476449282747,0.066258796227373,"Col12a1","12816","collagen, type XII, alpha 1","NM_001290308","ENSMUSG00000032332"
"Impg1",52.9861588890053,2.61950196976437,0.324503849035993,8.07232942705041,6.89694870692559e-16,2.78770777755486e-14,"Impg1","63859","interphotoreceptor matrix proteoglycan 1","NM_022016","ENSMUSG00000032343"
"Htr1b",74.1415149837288,1.50868762841578,0.199351931957636,7.56796091013748,3.79128025505508e-14,1.24865603790559e-12,"Htr1b","15551","5-hydroxytryptamine (serotonin) receptor 1B","NM_001410237","ENSMUSG00000049511"
"Irak1bp1",683.734861232983,0.572239802249331,0.105475487288972,5.42533452044231,5.78460999936405e-08,8.40143480153538e-07,"Irak1bp1","65099","interleukin-1 receptor-associated kinase 1 binding protein 1","NM_001168240","ENSMUSG00000032251"
"Elovl4",6556.93897792386,0.61221218050673,0.0845847341938089,7.2378566456681,4.55830864760948e-13,1.35613087633179e-11,"Elovl4","83603","ELOVL fatty acid elongase 4","NM_148941","ENSMUSG00000032262"
"Tent5a",294.379694151894,2.31866203094917,0.265317739084668,8.73918961826088,2.34788504935188e-18,1.28401775276129e-16,"Tent5a","212943","terminal nucleotidyltransferase 5A","NM_001160378","ENSMUSG00000032265"
"9330154J02Rik",18.831580497089,1.17488741840713,0.397820022970255,2.95331393738062,0.00314382064344735,0.0147916510837078,"9330154J02Rik","442799","RIKEN cDNA 9330154J02 gene","NM_001033495",NA
"Tpbg",900.607167019161,1.36544385113179,0.192326467600083,7.09961487969011,1.25105016460588e-12,3.55246119657878e-11,"Tpbg","21983","trophoblast glycoprotein","NM_001164792","ENSMUSG00000035274"
"Rwdd2a",603.632583948331,-0.438554467169329,0.0875877597410474,-5.00702916099136,5.52765551831924e-07,6.58229355706308e-06,"Rwdd2a","69519","RWD domain containing 2A","NM_001145968","ENSMUSG00000032417"
"Me1",3897.81404293658,0.188211311481285,0.0709496237203137,2.65274573158022,0.00798399893246275,0.0326566198255557,"Me1","17436","malic enzyme 1, NADP(+)-dependent, cytosolic","NM_001198933","ENSMUSG00000032418"
"Mthfsl",143.025714391725,0.344142323250997,0.121260911065261,2.83803181278908,0.00453926581921893,0.0202699725430293,"Mthfsl","100039707","5, 10-methenyltetrahydrofolate synthetase-like","NM_001128601","ENSMUSG00000079427"
"Ankrd34c",370.892034973908,1.17722387898536,0.23948924952963,4.91556043245153,8.85288354235665e-07,1.0017580741158e-05,"Ankrd34c","330998","ankyrin repeat domain 34C","NM_207260","ENSMUSG00000047606"
"Rasgrf1",9160.56275210616,0.253106278542214,0.0779364764036653,3.24759714862231,0.00116383925057532,0.00623023192777765,"Rasgrf1","19417","RAS protein-specific guanine nucleotide-releasing factor 1","NM_001039655","ENSMUSG00000032356"
"Adamts7",103.742862163201,0.411664929938568,0.154492570639602,2.6646260608796,0.00770739730589019,0.0317450889965291,"Adamts7","108153","ADAM metallopeptidase with thrombospondin type 1 motif 7","NM_001003911","ENSMUSG00000032363"
"Tbc1d2b",747.469153389638,0.356936771729589,0.0917092213819349,3.89204887306893,9.94012143570784e-05,0.00072243236964441,"Tbc1d2b","67016","TBC1 domain family, member 2B","NM_001413795","ENSMUSG00000037410"
"Plod2",310.371319599694,1.21514043024116,0.279148904357108,4.35301880564311,1.34275627169238e-05,0.000119021002391782,"Plod2","26432","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2","NM_001142916","ENSMUSG00000032374"
"Dipk2a",515.508721844552,0.822555978008319,0.218201121146795,3.76971471862853,0.000163434252003356,0.00113164967223426,"Dipk2a","68861","divergent protein kinase domain 2A","NM_001033145","ENSMUSG00000045414"
"Slc9a9",1072.4897843339,-0.233404008764808,0.0669035067488953,-3.48866629130262,0.000485436769731369,0.00293667389848503,"Slc9a9","331004","solute carrier family 9 (sodium/hydrogen exchanger), member 9","NM_177909","ENSMUSG00000031129"
"Chst2",13260.6282165229,0.113826712541531,0.0462521075939009,2.46100596195406,0.0138548063740598,0.0515034311203608,"Chst2","54371","carbohydrate sulfotransferase 2","NM_018763","ENSMUSG00000033350"
"Paqr9",3999.44227449815,0.335284626121872,0.125269966318903,2.67649649771862,0.00743963433193184,0.0307709805619749,"Paqr9","75552","progestin and adipoQ receptor family member IX","NM_198414","ENSMUSG00000064225"
"Trpc1",1341.1722015281,0.482882719299167,0.180719697506818,2.67199827114003,0.00754010369154458,0.0311356553974548,"Trpc1","22063","transient receptor potential cation channel, subfamily C, member 1","NM_001311123","ENSMUSG00000032839"
"Pls1",125.80019126087,0.807837863388325,0.216350114680359,3.7339377637116,0.000188509094980523,0.00128154354855944,"Pls1","102502","plastin 1 (I-isoform)","NM_001033210","ENSMUSG00000049493"
"Dbr1",514.662402544269,0.239428347398933,0.0706432790554143,3.38925868957923,0.000700818615735188,0.00402913856333932,"Dbr1","83703","debranching RNA lariats 1","NM_001368298","ENSMUSG00000032469"
"Slc35g2",373.081726292366,0.606504607248474,0.0914726644856152,6.63044649086233,3.34672981234339e-11,7.99200883354616e-10,"Slc35g2","245020","solute carrier family 35, member G2","NM_001101483","ENSMUSG00000070287"
"Msl2",1779.98707757496,0.365470172831916,0.159415711906428,2.29256055417195,0.0218733175563562,0.0745476656628344,"Msl2","77853","MSL complex subunit 2","NM_001100451","ENSMUSG00000066415"
"Ephb1",1540.61566254629,-0.406365760858366,0.0750819204062365,-5.41229844228401,6.22208735487596e-08,8.97794510106247e-07,"Ephb1","270190","Eph receptor B1","NM_001168296","ENSMUSG00000032537"
"Ky",209.90960603582,-0.983147290884143,0.132932548247129,-7.39583573660542,1.40521631093628e-13,4.44625496669285e-12,"Ky","16716","kyphoscoliosis peptidase","NM_024291","ENSMUSG00000035606"
"Cep63",703.656173848897,-0.271908376103133,0.0929705526888032,-2.92467204119224,0.00344819416040777,0.0159901995101453,"Cep63","28135","centrosomal protein 63","NM_001081122","ENSMUSG00000032534"
"Amotl2",883.400224392624,0.341085643438806,0.0877218321290966,3.88826401775153,0.000100963768007389,0.000733487907061467,"Amotl2","56332","angiomotin-like 2","NM_001421298","ENSMUSG00000032531"
"Rab6b",47081.1209376819,0.154499650225213,0.0446493730723104,3.46028711254238,0.00053959971393075,0.00322358979471981,"Rab6b","270192","RAB6B, member RAS oncogene family","NM_173781","ENSMUSG00000032549"
"Topbp1",1151.24438490457,-0.362882103214688,0.139303786443609,-2.60496941597194,0.00918824613027488,0.0365857377937844,"Topbp1","235559","topoisomerase (DNA) II binding protein 1","NM_176979","ENSMUSG00000032555"
"Gm16252",18.455910079094,0.69001015129105,0.313832749721312,2.19865565943576,0.0279024160510111,0.0903844442427541,"Gm16252","102643244","predicted gene 16252","XR_004935862",NA
"Tmem108",1704.26901611961,0.53280471341749,0.0673862341477412,7.90672932173863,2.64239307892651e-15,9.98306246599124e-14,"Tmem108","81907","transmembrane protein 108","NM_001359465","ENSMUSG00000042757"
"Mrpl3",2419.33557871375,-0.31509046644504,0.0587724327431181,-5.3611948959512,8.26732623785494e-08,1.16817187885607e-06,"Mrpl3","94062","mitochondrial ribosomal protein L3","NM_001364512","ENSMUSG00000032563"
"Nek11",32.000318246572,-0.616074654997604,0.227743879711774,-2.70512057569798,0.00682796005629747,0.0286150956096346,"Nek11","208583","NIMA (never in mitosis gene a)-related expressed kinase 11","NM_172461","ENSMUSG00000035032"
"Pik3r4",2336.45479582591,-0.298334856240275,0.0886228573995695,-3.36634210399228,0.000761721762327103,0.00432455876535532,"Pik3r4","75669","phosphoinositide-3-kinase regulatory subunit 4","NM_001081309","ENSMUSG00000032571"
"Glyctk",162.411308088629,-0.612534447986673,0.133109714333844,-4.60172611031538,4.1900395819108e-06,4.17331710803133e-05,"Glyctk","235582","glycerate kinase","NM_001039586","ENSMUSG00000020258"
"Twf2",1889.78706476371,-0.55541327534551,0.115927959308984,-4.79102089484006,1.65934843229422e-06,1.79389840584633e-05,"Twf2","23999","twinfilin actin binding protein 2","NM_011876","ENSMUSG00000023277"
"Poc1a",320.583075008035,-0.462529666859079,0.10427509403423,-4.43566770323168,9.17873427849505e-06,8.43995810486008e-05,"Poc1a","70235","POC1 centriolar protein A","NM_027354","ENSMUSG00000023345"
"Abhd14a",718.559675048313,-0.23421738688768,0.101901978970053,-2.29845768703385,0.0215357534866522,0.0736806364220875,"Abhd14a","68644","abhydrolase domain containing 14A","NM_001110271","ENSMUSG00000042210"
"Gpr62",318.586056803156,-0.350586324425315,0.115769055136155,-3.0283250045791,0.00245913456939591,0.0119937807418459,"Gpr62","436090","G protein-coupled receptor 62","NM_001159652","ENSMUSG00000091735"
"Grm2",1869.74012077508,0.549796370049372,0.0898562873087421,6.11861881362065,9.43898918204913e-10,1.83790603644757e-08,"Grm2","108068","glutamate receptor, metabotropic 2","NM_001160353","ENSMUSG00000023192"
"Rad54l2",2769.13735347451,0.266353025085814,0.0454909282437098,5.85508002076532,4.7678039530195e-09,8.35615412893694e-08,"Rad54l2","81000","RAD54 like 2 (S. cerevisiae)","NM_030730","ENSMUSG00000040661"
"Dock3",10175.3290015139,-0.367254112845906,0.0364635607059041,-10.0718115767131,7.3609577874616e-24,6.15230240736e-22,"Dock3","208869","dedicator of cyto-kinesis 3","NM_153413","ENSMUSG00000039716"
"Cish",228.096519979914,0.433532511380371,0.147007423303089,2.94905183452231,0.00318750509397592,0.0149416409418411,"Cish","12700","cytokine inducible SH2-containing protein","NM_001317354","ENSMUSG00000032578"
"6430571L13Rik",139.861431304446,-0.401503907444499,0.147841986427002,-2.71576374985156,0.00661230842579408,0.0278827922409913,"6430571L13Rik","235599","RIKEN cDNA 6430571L13 gene","NM_175486","ENSMUSG00000037977"
"Cyb561d2",192.196071310582,-0.324551794200038,0.134844452214588,-2.40686056318844,0.0160903119440975,0.058152321484087,"Cyb561d2","56368","cytochrome b-561 domain containing 2","NM_001357289","ENSMUSG00000037190"
"Rassf1",179.507165467927,0.44967088401708,0.131364932346331,3.42306638450181,0.000619189536000887,0.00363394572926836,"Rassf1","56289","Ras association (RalGDS/AF-6) domain family member 1","NM_001243748","ENSMUSG00000010067"
"Tusc2",1770.60608727274,-0.309005704394205,0.0996811002914479,-3.09994275234456,0.00193558049509149,0.00974333829333129,"Tusc2","80385","tumor suppressor 2, mitochondrial calcium regulator","NM_019742","ENSMUSG00000010054"
"Hyal2",245.894726978054,0.399247574467478,0.125534415177241,3.18038343432582,0.00147080298243952,0.00765828917009867,"Hyal2","15587","hyaluronoglucosaminidase 2","NM_001409671","ENSMUSG00000010047"
"Gnat1",24.9999214027431,1.11538791279265,0.288149325582735,3.87086768479141,0.000108448647618724,0.000780821449474265,"Gnat1","14685","G protein subunit alpha transducin 1","NM_008140","ENSMUSG00000034837"
"Mst1r",21.4784767572573,-0.67289054415661,0.282207198044762,-2.38438476700328,0.0171077048894808,0.0609922380154347,"Mst1r","19882","macrophage stimulating 1 receptor (c-met-related tyrosine kinase)","NM_001287261","ENSMUSG00000032584"
"Traip",150.995732704407,-0.5553703863827,0.158020538484809,-3.51454558823751,0.000440507055027634,0.00269242652915993,"Traip","22036","TRAF-interacting protein","NM_001410470","ENSMUSG00000032586"
"Gmppb",646.13549639456,0.8829361905595,0.12298276199697,7.17934917237633,7.00440476177209e-13,2.04466306381943e-11,"Gmppb","331026","GDP-mannose pyrophosphorylase B","NM_001357682","ENSMUSG00000070284"
"Amigo3",94.1293784483018,-0.392841439018949,0.160037202614555,-2.45468823874095,0.0141006818021188,0.0522589376389341,"Amigo3","320844","adhesion molecule with Ig like domain 3","NM_177275","ENSMUSG00000032593"
"Mst1",23.9846849109905,-1.08099329058352,0.265513312820631,-4.07133367099294,4.67447342489197e-05,0.000368283657695246,"Mst1","15235","macrophage stimulating 1 (hepatocyte growth factor-like)","NM_008243","ENSMUSG00000032591"
"Dag1",12232.7098124614,-0.230998188208709,0.0734788193705471,-3.14373842948953,0.00166804466487906,0.0085496336178745,"Dag1","13138","dystroglycan 1","NM_001276481","ENSMUSG00000039952"
"1700102P08Rik",42.2983228370871,0.53406475124345,0.205968234441873,2.59294717309513,0.00951573857333838,0.0377286578162862,"1700102P08Rik","112418","RIKEN cDNA 1700102P08 gene","NM_053216","ENSMUSG00000032611"
"Iho1",28.0278800432411,-0.646390877137163,0.282876997329213,-2.28505987846332,0.0223093169576744,0.0756697525216372,"Iho1","434438","interactor of HORMAD1 1","NM_001135198","ENSMUSG00000047220"
"Lamb2",521.416456313414,0.344261058687668,0.0945893633794469,3.63953246314449,0.000273133504104475,0.00177928402912765,"Lamb2","16779","laminin, beta 2","NM_001411228","ENSMUSG00000052911"
"Qrich1",4250.8596895466,-0.252372644758383,0.042716064785643,-5.90814359948266,3.4598437150995e-09,6.22385490231959e-08,"Qrich1","69232","glutamine-rich 1","NM_001114119","ENSMUSG00000006673"
